customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn
CUST010099,35.0,Male,north,Mid,Graduate,Single,14,Monthly,Web,Silver,0
CUST000371,28.0,Female,South ,Mid,Post-Graduate,Married,44,Annual,Phone,Bronze,0
CUST011902,67.0,F,South ,Mid,Graduate,Single,31,Monthly,Web,Bronze,0
CUST014802,48.0,Male,South,Mid,Graduate,Married,5,Annual,Web,Silver,0
CUST016887,41.0,Male,North,Low,Graduate,Single,29,Monthly,In-store,Bronze,0
CUST002036,41.0,Male,South ,Low,Graduate,Widowed,22,Annual,Web,Silver,1
CUST002588,50.0,MALE,SOUTH,Mid,High School,Married,19,Monthly,Web,,0
CUST015817,40.0,Female,South ,High,High School,Married,47,Monthly,Web,Silver,0
CUST001557,54.0,Male,south,Mid,Graduate,Married,50,Annual,App,,0
CUST019166,,Male,North,Low,,Single,53,Annual,App,Silver,0
CUST019654,33.0,male,West,Mid,Post-Graduate,Widowed,26,Annual,App,Gold,0
CUST010950,39.0,MALE,south,Low,High School,Single,33,multi-year,Web,Bronze,0
CUST000978,65.0,Male,Central,High,High School,Single,31,Monthly,App,Bronze,0
CUST015689,,Male,NORTH,Mid,Graduate,Married,12,Annual,Phone,Bronze,0
CUST011689,42.0,Male,east,Mid,Doctorate,Divorced,58,Monthly,App,Bronze,0
CUST005487,49.0,Female,East,Low,Doctorate,Single,22,Annual,In-store,Bronze,0
CUST015406,49.0,Male,South,High,Post-Graduate,Married,15,Monthly,Phone,Silver,0
CUST016653,24.0,Female,West,Mid,High School,Married,56,Monthly,App,Silver,1
CUST010517,28.0,F,South,,Post-Graduate,Divorced,13,Annual,App,Bronze,1
CUST000414,39.0,F,EAST,Low,Post-Graduate,Married,26,Monthly,In-store,Silver,0
CUST003389,51.0,Male,central,Low,High School,Divorced,7,Monthly,Phone,Silver,0
CUST019614,21.0,FEMALE,east,Mid,High School,Widowed,59,Monthly,In-store,Bronze,1
CUST002994,67.0,Female,central,High,,Married,31,Monthly,Phone,,1
CUST015099,40.0,F,South,Mid,Doctorate,Married,20,Monthly,In-store,,0
CUST009300,40.0,Female,North,High,Graduate,Married,19,Annual,App,,0
CUST001532,47.0,M,north ,Mid,Post-Graduate,Divorced,17,Annual,In-store,Silver,0
CUST015031,46.0,Female,central,Low,,Married,44,Annual,App,Bronze,0
CUST019617,42.0,MALE,WEST,Low,High School,Divorced,52,Annual,In-store,Bronze,0
CUST008659,36.0,Female,central,,Post-Graduate,Married,10,Multi-year,App,,0
CUST006750,52.0,male,East,Mid,Post-Graduate,Married,41,Monthly,Phone,Bronze,0
CUST009209,23.0,F,SOUTH,Mid,Graduate,Widowed,32,Monthly,App,Bronze,0
CUST018616,48.0,Male,Central,High,High School,Single,41,Monthly,Web,Silver,0
CUST006854,52.0,Female,south,Low,High School,Single,12,Monthly,Phone,Silver,1
CUST016517,40.0,Male,West,Low,Post-Graduate,Married,58,Monthly,In-store,Bronze,1
CUST004356,48.0,MALE,north ,Mid,High School,Married,20,Annual,In-store,Platinum,0
CUST015448,39.0,FEMALE,East,High,,Single,14,Annual,Web,Gold,0
CUST001631,45.0,Male,West,Low,Graduate,Single,31,Monthly,In-store,Bronze,0
CUST002499,,Male,SOUTH,,Graduate,Widowed,9,Monthly,In-store,Bronze,0
CUST008324,32.0,Male,east,Mid,High School,Single,39,Annual,Web,Bronze,0
CUST003077,18.0,Female,SOUTH,High,,Single,65,Annual,Phone,Bronze,1
CUST013493,37.0,M,North,Mid,High School,Single,38,Multi-year,Phone,Silver,0
CUST011161,31.0,male,North,,Graduate,Married,20,Monthly,Web,Silver,0
CUST012320,52.0,Male,South ,Mid,High School,Married,76,Monthly,Web,Bronze,1
CUST007830,54.0,Female,Central,Mid,Graduate,Single,27,Annual,Phone,,1
CUST010702,33.0,Male,North,Mid,,Married,20,Monthly,App,Bronze,0
CUST004174,26.0,male,Central,Low,,Married,14,Multi-year,App,Bronze,1
CUST012533,43.0,female,Central,Low,High School,Single,8,Multi year,Phone,Gold,1
CUST006215,43.0,Male,SOUTH,High,Post-Graduate,Married,59,Multi-year,Web,Silver,0
CUST003870,42.0,Male,central,,Graduate,Single,13,Annual,Web,Platinum,0
CUST014062,55.0,Male,CENTRAL,Low,Post-Graduate,Single,17,Annual,Web,Gold,0
CUST006110,,male,east,Low,Graduate,Married,28,Annual,App,Bronze,0
CUST011740,35.0,Male,EAST,Low,Graduate,Married,38,Multi-year,Web,Gold,0
CUST011567,42.0,FEMALE,South,Mid,Graduate,Single,26,Monthly,In-store,Bronze,0
CUST018441,30.0,Female,north,High,,Married,26,Annual,Web,Gold,0
CUST003197,18.0,Male,west,Low,Post-Graduate,Married,33,Monthly,App,Gold,1
CUST017256,54.0,Female,WEST,Low,High School,Widowed,66,Annual,Web,Gold,0
CUST002044,60.0,F,west,High,High School,Married,38,Monthly,Web,,0
CUST018618,37.0,Male,east,Mid,Graduate,Single,24,Monthly,Phone,Bronze,1
CUST007072,35.0,Female,WEST,Low,Graduate,Married,45,multi-year,Phone,Gold,1
CUST005447,51.0,Male,North,High,Graduate,Married,20,Annual,Phone,Bronze,0
CUST017098,41.0,Male,Central,Mid,High School,Widowed,10,Monthly,App,Gold,1
CUST005514,42.0,MALE,West,Low,,Married,15,Monthly,Web,Bronze,0
CUST011681,44.0,Male,South ,Low,Graduate,Divorced,20,Monthly,App,Bronze,0
CUST000767,54.0,MALE,SOUTH,Mid,High School,Single,46,Multi-year,Web,Gold,0
CUST003479,38.0,FEMALE,north ,Mid,Graduate,Married,17,Monthly,App,Silver,0
CUST016940,34.0,Female,EAST,Low,Graduate,Divorced,21,Monthly,Web,Silver,0
CUST018339,55.0,Male,CENTRAL,Mid,High School,Single,43,Monthly,Web,Gold,0
CUST007664,,Male,WEST,,High School,Married,55,Monthly,Web,Bronze,0
CUST015978,44.0,Non-binary,east,Low,Graduate,Married,74,multi-year,In-store,Bronze,1
CUST012692,27.0,female,EAST,Mid,Graduate,Married,15,Monthly,In-store,Bronze,0
CUST001611,70.0,Male,WEST,Mid,Graduate,Married,44,Annual,In-store,Silver,0
CUST000064,51.0,male,West,High,Doctorate,Married,8,Monthly,Web,,0
CUST007265,47.0,Male,east,Low,Doctorate,Divorced,88,Monthly,In-store,Gold,0
CUST015884,65.0,Male,East,Low,Graduate,Married,10,Annual,Phone,Gold,0
CUST014514,33.0,F,south,Low,Graduate,Single,53,Annual,Phone,Bronze,1
CUST011691,35.0,Male,south,Mid,Graduate,Single,49,Monthly,Web,Gold,1
CUST011898,49.0,Male,south,Mid,High School,Single,29,Annual,Phone,Gold,0
CUST006429,30.0,Male,East,Low,,Married,37,Monthly,In-store,Silver,0
CUST005701,44.0,Female,CENTRAL,Mid,Post-Graduate,Married,55,Annual,App,Gold,1
CUST000092,25.0,Male,West,Low,High School,Married,22,Monthly,In-store,Silver,1
CUST019902,66.0,Non-binary,SOUTH,Low,High School,Married,16,Annual,In-store,Silver,1
CUST016861,51.0,F,north ,Low,Graduate,Married,34,Multi-year,Phone,Silver,1
CUST007956,60.0,F,north ,Mid,Graduate,Married,49,Annual,Phone,Bronze,0
CUST002583,50.0,Male,west,Mid,Graduate,Single,78,Monthly,Phone,Bronze,0
CUST015119,33.0,Female,NORTH,Low,High School,Married,8,Annual,App,Gold,0
CUST011141,59.0,Female,north,Low,,Divorced,81,Multi-year,In-store,Bronze,0
CUST001268,48.0,Female,CENTRAL,High,Graduate,Widowed,30,Monthly,Web,Silver,1
CUST012296,58.0,Female,central,Low,Doctorate,Divorced,8,Annual,App,,0
CUST013923,39.0,Non-binary,central,High,Graduate,Single,2,Annual,Web,,0
CUST019882,,Male,WEST,Mid,Post-Graduate,Married,17,Multi-year,Web,Silver,0
CUST012743,54.0,Male,west,Mid,High School,Married,13,Multi-year,Phone,Platinum,0
CUST001444,43.0,Female,west,High,Graduate,Divorced,71,Monthly,Web,Bronze,1
CUST004785,59.0,MALE,SOUTH,High,Post-Graduate,Divorced,36,Monthly,App,Bronze,0
CUST006718,41.0,Female,central,Mid,,Single,54,Annual,App,Bronze,0
CUST017829,53.0,Male,south,Low,Graduate,Single,38,Multi-year,Web,,0
CUST000806,51.0,Male,CENTRAL,High,Post-Graduate,Married,12,Multi-year,App,Bronze,0
CUST019479,58.0,Female,North,Mid,Graduate,Married,88,Monthly,Web,Bronze,0
CUST009496,75.0,Female,West,Mid,Graduate,Married,19,Annual,Web,Silver,0
CUST018608,30.0,Male,north ,Low,Graduate,Married,51,Monthly,Web,,0
CUST006023,50.0,M,north ,Mid,High School,Single,11,Annual,Web,Silver,0
CUST000264,32.0,male,south,Mid,High School,Married,28,Monthly,In-store,Silver,0
CUST006936,70.0,Male,South ,High,High School,Single,21,Monthly,Phone,Silver,0
CUST007952,,MALE,North,High,High School,Married,20,Annual,Web,Bronze,0
CUST015679,47.0,Male,WEST,Mid,High School,Single,62,Annual,In-store,Bronze,1
CUST014391,46.0,Male,North,High,,Married,40,Monthly,In-store,Bronze,0
CUST016275,48.0,M,South ,Mid,Post-Graduate,Married,45,Monthly,Web,Bronze,0
CUST002605,53.0,F,EAST,Mid,Graduate,Single,34,Monthly,Web,Bronze,0
CUST000936,51.0,Female,north ,High,Graduate,Married,21,Monthly,App,Silver,0
CUST011036,56.0,M,south,High,Post-Graduate,Divorced,16,Annual,In-store,Gold,0
CUST016695,38.0,Male,Central,Mid,Graduate,Married,6,Annual,Web,Bronze,1
CUST011229,,Female,East,Mid,,Married,44,Annual,In-store,Bronze,0
CUST005422,,Female,west,Mid,Post-Graduate,Divorced,37,Annual,Web,Silver,1
CUST005019,67.0,Female,SOUTH,Mid,Graduate,Single,32,Annual,Web,Silver,0
CUST011304,45.0,Male,central,Mid,Post-Graduate,Divorced,12,Multi-year,App,Gold,0
CUST005887,75.0,Non-binary,West,Mid,Graduate,Single,9,Monthly,Web,Silver,0
CUST014733,51.0,Female,Central,,Graduate,Divorced,21,Annual,In-store,Gold,0
CUST015797,61.0,Male,north,Low,Post-Graduate,Married,12,Annual,Web,Bronze,0
CUST006762,27.0,Non-binary,west,High,Graduate,Married,28,Monthly,Web,,0
CUST015525,36.0,Female,central,High,High School,Single,23,Annual,In-store,Silver,0
CUST016444,56.0,Female,west,High,Post-Graduate,Married,9,Monthly,In-store,Bronze,0
CUST005473,27.0,Female,Central,,Graduate,Married,20,Monthly,In-store,Silver,1
CUST007126,50.0,Male,Central,High,Doctorate,Single,78,Monthly,Phone,,0
CUST019441,24.0,Female,east,Low,Graduate,Married,65,Monthly,App,Bronze,1
CUST005012,51.0,Female,South,Mid,,Single,9,Monthly,In-store,Bronze,0
CUST007281,56.0,Male,East,Mid,Graduate,Married,42,Annual,Web,Bronze,1
CUST014099,58.0,M,north,High,Post-Graduate,Single,53,multi-year,App,Bronze,0
CUST009150,55.0,male,South ,Mid,,Married,33,Annual,Web,Bronze,0
CUST019968,30.0,Male,CENTRAL,,,Married,28,Monthly,In-store,Gold,0
CUST012014,,Male,East,Low,High School,Widowed,30,Monthly,Phone,Silver,0
CUST015903,39.0,Female,east,High,Graduate,Single,41,Annual,App,Bronze,0
CUST006349,46.0,F,CENTRAL,Mid,High School,Married,34,Annual,Web,,0
CUST018101,34.0,F,central,Low,High School,Married,52,Annual,Phone,Gold,0
CUST008494,48.0,Male,South,High,Graduate,Married,29,Monthly,Phone,Bronze,0
CUST002478,41.0,Female,West,High,Graduate,Married,14,Annual,In-store,Silver,0
CUST000381,44.0,Female,South ,Mid,Graduate,Divorced,30,Monthly,Phone,Platinum,0
CUST001304,52.0,Female,CENTRAL,High,Graduate,Divorced,3,Monthly,App,Silver,0
CUST004269,35.0,Female,East,Mid,High School,Married,23,Monthly,Web,Gold,1
CUST007659,37.0,MALE,east,High,Doctorate,Divorced,21,Annual,Web,Bronze,0
CUST006309,19.0,Male,east,Low,High School,Single,60,Monthly,In-store,Silver,0
CUST016098,45.0,male,North,,Graduate,Single,15,Annual,App,Silver,1
CUST018167,32.0,FEMALE,EAST,Mid,High School,Divorced,33,Monthly,Web,Bronze,0
CUST002162,41.0,Male,east,,Graduate,Single,14,Annual,Phone,,0
CUST001197,26.0,Female,SOUTH,High,Graduate,Married,41,Monthly,Web,Silver,1
CUST012720,18.0,Male,North,Mid,Graduate,Single,76,Monthly,Web,Platinum,0
CUST006517,18.0,Male,north ,High,High School,Single,16,Monthly,Web,,0
CUST005391,55.0,Male,SOUTH,,Graduate,Married,77,multiyear,Phone,,0
CUST010533,33.0,female,North,Mid,High School,Married,28,Monthly,Web,Silver,1
CUST007916,75.0,M,east,High,,Married,49,Monthly,App,Bronze,1
CUST018119,47.0,F,WEST,High,Graduate,Widowed,35,Annual,App,Silver,0
CUST014170,63.0,female,CENTRAL,Mid,Post-Graduate,Widowed,12,Monthly,In-store,Silver,0
CUST000895,32.0,MALE,east,Low,Post-Graduate,Single,8,Monthly,Phone,Gold,0
CUST007591,41.0,Female,East,High,High School,Married,23,Annual,Web,Bronze,0
CUST011252,43.0,Male,south,Low,Post-Graduate,Widowed,59,Multi-year,In-store,Bronze,0
CUST002515,45.0,Female,South ,Mid,High School,Married,26,multi-year,Web,Gold,0
CUST009385,36.0,male,South,Mid,High School,Married,15,Monthly,App,Silver,0
CUST002479,34.0,F,north ,Mid,High School,Divorced,31,Monthly,In-store,Bronze,0
CUST008997,66.0,Female,NORTH,High,,Married,71,Annual,In-store,Bronze,1
CUST003307,40.0,Female,North,High,High School,Widowed,64,Monthly,Web,Silver,0
CUST001669,52.0,Female,West,Mid,Doctorate,Married,13,Annual,App,Bronze,0
CUST011289,39.0,Female,Central,Mid,Graduate,Single,77,multi-year,App,Bronze,0
CUST006327,38.0,M,West,Low,,Married,8,Monthly,Web,Bronze,0
CUST014790,40.0,Female,NORTH,Mid,Graduate,Married,5,Monthly,App,Gold,0
CUST007972,26.0,Female,north,Mid,Graduate,Divorced,10,Monthly,Web,Platinum,0
CUST016965,39.0,Non-binary,east,High,High School,Married,5,Monthly,Web,Silver,0
CUST012019,49.0,Male,South,Mid,,Married,26,Multi year,Web,Platinum,0
CUST005303,43.0,Female,East,,Graduate,Single,32,Annual,Phone,Gold,0
CUST005565,37.0,female,South,Low,High School,Single,6,Annual,In-store,Bronze,1
CUST001942,46.0,Female,SOUTH,Low,,Divorced,30,Annual,In-store,Gold,0
CUST018280,45.0,Male,North,Mid,High School,Divorced,15,multiyear,Web,Bronze,0
CUST016107,48.0,Female,CENTRAL,Low,,Single,4,Multi-year,Web,Bronze,0
CUST015945,25.0,Male,EAST,,,Single,20,Multi-year,Web,Silver,0
CUST011064,,Female,Central,High,Doctorate,Single,25,Monthly,App,Gold,0
CUST005211,47.0,Male,WEST,High,High School,Married,45,Annual,Web,Bronze,0
CUST000602,47.0,Female,CENTRAL,,,Married,43,Multi-year,In-store,Bronze,1
CUST004495,28.0,female,west,Mid,Graduate,Married,29,Annual,Web,Platinum,0
CUST001625,33.0,FEMALE,NORTH,Low,Post-Graduate,Married,67,Annual,Phone,Bronze,1
CUST011793,33.0,male,CENTRAL,Mid,High School,Single,22,Monthly,App,,0
CUST006313,40.0,Female,South ,Low,High School,Married,13,Monthly,In-store,Silver,0
CUST004264,,Female,CENTRAL,Low,High School,Single,34,Multi-year,In-store,Bronze,1
CUST019653,50.0,Female,Central,Mid,High School,Married,7,Multi-year,Web,,0
CUST008503,,Male,NORTH,Low,,Married,32,Annual,App,Bronze,0
CUST012706,40.0,Female,Central,High,Graduate,Married,7,Monthly,In-store,Bronze,0
CUST009473,65.0,MALE,South ,Low,High School,Married,67,Multi year,In-store,Bronze,0
CUST006623,35.0,Female,Central,Low,Graduate,Single,43,Annual,In-store,Bronze,0
CUST001300,54.0,Male,Central,Mid,Post-Graduate,Single,34,Monthly,Web,Gold,0
CUST005167,23.0,Female,EAST,Low,,Married,29,Multi-year,App,Silver,0
CUST010035,,FEMALE,south,High,High School,Married,31,Monthly,Web,Bronze,0
CUST008517,48.0,Male,south,Mid,Graduate,Divorced,21,Multi-year,Web,Gold,0
CUST013022,,Male,east,High,Graduate,Married,25,Monthly,Web,Bronze,0
CUST002732,35.0,Male,Central,Mid,High School,Single,16,Monthly,App,Gold,0
CUST011457,40.0,F,Central,Mid,High School,Married,30,Annual,Web,Bronze,0
CUST003609,45.0,Female,West,,Graduate,Married,8,Monthly,App,Silver,1
CUST013113,,Male,South,Low,Graduate,Widowed,33,Monthly,In-store,Bronze,1
CUST013670,46.0,Female,South,Low,High School,Widowed,8,Annual,Web,Bronze,0
CUST009448,49.0,Male,east,Mid,High School,Married,23,Annual,Phone,Gold,0
CUST014842,,Female,CENTRAL,Low,Graduate,Divorced,11,Monthly,App,Bronze,0
CUST006338,51.0,Male,south,High,Graduate,Married,35,Annual,Phone,Silver,0
CUST015770,34.0,M,South,Low,High School,Divorced,6,Annual,Web,Bronze,0
CUST012911,18.0,Male,south,,Graduate,Divorced,82,Annual,Web,Bronze,1
CUST013746,38.0,male,central,Low,Graduate,Single,47,Annual,Web,Bronze,0
CUST009289,54.0,male,East,Mid,High School,Divorced,33,multiyear,Web,Gold,0
CUST002237,62.0,Female,East,Mid,Post-Graduate,Single,13,Monthly,Web,Platinum,0
CUST012537,35.0,Female,north,,Graduate,Single,9,Annual,Phone,Bronze,1
CUST008420,42.0,F,North,Mid,Graduate,Married,30,multiyear,App,,0
CUST009567,55.0,Female,east,,Graduate,Single,21,Monthly,Web,Bronze,0
CUST000779,75.0,Male,north ,High,,Widowed,18,Monthly,In-store,Bronze,0
CUST007534,,Male,west,Low,High School,Divorced,29,Monthly,Web,Silver,0
CUST018676,32.0,Male,east,High,Post-Graduate,Single,40,Annual,Web,Bronze,1
CUST011394,35.0,female,west,High,Post-Graduate,Single,49,Monthly,Phone,Gold,0
CUST018764,53.0,Female,north ,High,,Divorced,51,Monthly,App,Bronze,0
CUST016600,52.0,Female,south,High,,Divorced,19,Monthly,In-store,Bronze,0
CUST005417,61.0,male,South ,High,,Single,24,Annual,App,Gold,0
CUST001064,25.0,female,Central,Mid,Graduate,Married,25,Annual,Web,,0
CUST000483,49.0,Female,central,Mid,Graduate,Married,23,Annual,In-store,,0
CUST008295,53.0,Male,East,Mid,Post-Graduate,Single,19,Annual,App,Silver,0
CUST013612,36.0,male,east,,High School,Divorced,10,Monthly,Phone,Silver,0
CUST004877,18.0,Female,South,Mid,Doctorate,Married,41,Monthly,Web,Platinum,0
CUST010450,36.0,Male,north,Mid,High School,Married,34,Annual,Web,,1
CUST005688,,M,East,,,Married,14,Annual,Web,Bronze,0
CUST013353,28.0,F,South ,Mid,Post-Graduate,Single,76,Annual,Phone,Bronze,0
CUST002377,31.0,Female,NORTH,Low,High School,Married,93,Annual,App,Silver,0
CUST015271,28.0,Female,west,High,High School,Single,27,Annual,In-store,Bronze,0
CUST015863,63.0,Male,SOUTH,Low,Post-Graduate,Single,24,Annual,App,Bronze,0
CUST018168,48.0,F,East,Mid,Post-Graduate,Married,22,Monthly,Phone,Gold,1
CUST013488,39.0,Female,north ,Mid,Post-Graduate,Single,21,Monthly,In-store,Platinum,0
CUST017576,53.0,Female,North,Mid,High School,Single,7,Monthly,Web,,0
CUST002783,50.0,Male,east,Low,,Single,14,Monthly,App,,0
CUST012413,24.0,Female,South ,High,Graduate,Married,18,Monthly,In-store,Bronze,0
CUST010272,57.0,Female,west,Mid,Post-Graduate,Married,11,Annual,Web,,1
CUST007357,46.0,Female,central,Low,Doctorate,Single,27,Monthly,In-store,Bronze,0
CUST015464,57.0,Female,central,,High School,Married,17,Annual,App,Silver,1
CUST003520,39.0,Female,East,Mid,High School,Widowed,20,Monthly,App,Silver,0
CUST000805,38.0,Male,South,Mid,Graduate,Single,31,multiyear,Phone,Bronze,0
CUST008348,44.0,female,north ,High,High School,Single,57,Monthly,Web,Gold,0
CUST017907,47.0,MALE,central,Mid,Graduate,Married,21,Multi-year,Phone,,1
CUST014030,45.0,Female,west,Mid,Graduate,Divorced,25,Annual,Web,Bronze,0
CUST018722,34.0,Male,east,Low,Post-Graduate,Married,13,Annual,App,Bronze,0
CUST000744,49.0,Male,NORTH,Mid,Graduate,Married,14,Annual,App,Silver,0
CUST015312,34.0,Male,West,Mid,Graduate,Widowed,37,Multi-year,Web,Bronze,0
CUST004206,42.0,Female,South,Mid,,Divorced,62,Monthly,App,Silver,0
CUST014372,63.0,Female,north ,Mid,,Married,24,Annual,App,Silver,0
CUST001273,47.0,Male,East,Mid,Graduate,Married,5,Annual,In-store,Bronze,1
CUST011655,34.0,Female,CENTRAL,Low,,Widowed,30,Monthly,Phone,Silver,0
CUST012308,48.0,female,Central,Mid,Graduate,Married,25,Monthly,App,Bronze,0
CUST010422,18.0,Female,CENTRAL,Low,High School,Single,35,Annual,In-store,Gold,0
CUST008791,48.0,Male,West,Mid,Post-Graduate,Married,32,Monthly,Web,Bronze,0
CUST016899,64.0,Female,South ,Low,Graduate,Single,40,Annual,App,Bronze,1
CUST016350,37.0,Female,West,High,Post-Graduate,Divorced,37,Monthly,In-store,Silver,0
CUST014058,,Female,East,High,Post-Graduate,Single,31,Annual,Web,Gold,0
CUST019743,,Male,central,Mid,Graduate,Married,10,Monthly,Phone,Silver,0
CUST010217,45.0,Male,SOUTH,Low,Graduate,Widowed,24,Annual,Web,Bronze,0
CUST007012,45.0,Female,West,,Post-Graduate,Single,26,Annual,Web,Bronze,0
CUST005534,47.0,MALE,SOUTH,Low,Post-Graduate,Married,35,Monthly,App,Bronze,0
CUST009609,39.0,Female,WEST,Low,,Single,8,Multi-year,Phone,Bronze,0
CUST016646,,Male,NORTH,Low,Graduate,Married,26,Monthly,Phone,Gold,1
CUST001677,55.0,M,South ,Mid,High School,Single,12,Multi-year,Web,,0
CUST001081,41.0,M,West,Mid,High School,Single,22,Annual,App,Gold,0
CUST001333,48.0,Male,CENTRAL,Mid,High School,Divorced,80,Annual,App,Bronze,0
CUST009699,54.0,female,EAST,Low,High School,Divorced,10,Monthly,In-store,Bronze,0
CUST007537,53.0,Female,CENTRAL,Low,High School,Married,15,Annual,Web,,1
CUST010147,27.0,Male,north,,High School,Married,29,Monthly,Web,Gold,0
CUST003468,26.0,Male,Central,Low,High School,Single,56,Monthly,Web,Bronze,1
CUST004586,38.0,Female,SOUTH,Mid,High School,Divorced,1,Monthly,App,Bronze,0
CUST001898,60.0,Non-binary,South,Mid,,Divorced,84,Annual,App,,0
CUST002947,26.0,Male,east,High,High School,Married,47,Annual,In-store,Bronze,0
CUST002056,51.0,M,SOUTH,Low,Graduate,Single,26,Monthly,Web,Platinum,0
CUST005174,59.0,Male,CENTRAL,Mid,Post-Graduate,Single,13,Monthly,In-store,Bronze,0
CUST016902,60.0,Male,South,Mid,Post-Graduate,Single,6,Monthly,Web,Bronze,0
CUST009439,30.0,Male,East,High,,Single,10,Monthly,In-store,Silver,0
CUST009141,54.0,Male,central,Mid,High School,Married,68,Annual,In-store,Silver,0
CUST010116,32.0,Female,WEST,High,Graduate,Married,64,Annual,Web,Gold,0
CUST005096,,Female,West,Low,Post-Graduate,Married,11,Monthly,App,Platinum,0
CUST013705,27.0,male,east,High,High School,Married,18,multi-year,In-store,Silver,1
CUST005108,,M,central,Mid,Post-Graduate,Divorced,35,Monthly,In-store,Bronze,0
CUST005232,50.0,Male,EAST,Low,High School,Widowed,15,Monthly,Web,Platinum,0
CUST015477,50.0,F,NORTH,Low,Post-Graduate,Widowed,14,Monthly,App,Silver,0
CUST019808,45.0,Male,Central,Mid,Graduate,Single,3,Annual,In-store,Bronze,0
CUST003921,34.0,Female,NORTH,Low,Graduate,Married,48,Monthly,App,Gold,0
CUST014255,19.0,F,north ,Low,Graduate,Married,27,Annual,In-store,Bronze,0
CUST018896,55.0,Male,West,Low,High School,Married,44,Annual,Phone,Silver,0
CUST006664,,Female,CENTRAL,High,Graduate,Single,26,Monthly,Web,Gold,1
CUST001472,28.0,Male,north,Mid,High School,Married,16,Annual,In-store,,0
CUST012192,25.0,MALE,South,High,High School,Single,72,Annual,Web,Bronze,0
CUST002598,33.0,F,west,Low,Graduate,Married,39,Annual,App,,1
CUST019926,43.0,Female,East,Low,Graduate,Married,28,Monthly,App,Bronze,0
CUST010162,57.0,Male,Central,Mid,Graduate,Single,17,Multi-year,Phone,Bronze,0
CUST016352,32.0,Male,South ,Mid,High School,Divorced,2,Monthly,App,,0
