customer_id,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST008901,,56.26,1471.51,38.0,4,0.5876,0.0,0.0,9,0.8187,Cashback,20.0,Credit Card
CUST002541,20.0,293.02,5381.44,64.0,7,0.0012,0.58,11.0,9,0.1708,Free Shipping,34.5,Debit Card
CUST001091,9.0,188.26,1818.69,1.0,3,0.4767,0.2589,0.0,0,0.1703,No Promotion,19.5,COD
CUST008177,9.0,143.34,1278.74,53.0,4,0.1336,0.2815,0.0,6,0.2947,No Promotion,40.0,Credit Card
CUST018586,1.0,204.21,205.0,68.0,1,0.1302,0.98,,0,0.7299,Cashback,76.0,Credit Card
CUST019290,5.0,138.58,753.92,1.0,3,0.2297,0.7065,50.0,0,0.6705,No Promotion,68.5,Debit Card
CUST016707,17.0,75.21,1193.68,120.0,6,,0.4451,36.0,6,0.7507,No Promotion,66.5,Credit Card
CUST008014,4.0,602.47,2595.2,110.0,1,0.0,0.0536,43.0,0,0.2954,No Promotion,76.0,Credit Card
CUST011091,12.0,255.0,3246.3,78.0,3,0.0211,0.9648,17.0,9,0.97,No Promotion,65.5,Wallet
CUST018040,1.0,26.66,28.7,117.0,1,0.289,0.7896,16.0,1,0.3827,Cashback,50.5,Credit Card
CUST005393,1.0,1350.9,1375.54,114.0,1,0.5936,0.612,35.0,6,0.6244,,80.5,Debit Card
CUST007014,42.0,183.99,7150.86,183.0,5,0.2011,0.371,39.0,25,0.9163,No Promotion,48.0,Credit Card
CUST007415,2.0,498.52,900.16,117.0,2,0.0664,0.0,0.0,1,0.1935,Free Shipping,,COD
CUST007488,,340.47,7529.97,12.0,2,0.4601,0.3923,32.0,0,0.7178,Discount,71.0,COD
CUST006929,7.0,238.32,1546.98,1.0,5,0.1186,0.6655,,9,0.1744,No Promotion,40.0,COD
CUST010762,1.0,10.23,11.17,1.0,1,0.3757,0.5736,17.0,0,0.0037,No Promotion,,Debit Card
CUST009514,5.0,161.13,884.16,1.0,2,0.0,0.5241,0.0,0,0.666,Cashback,45.0,Credit Card
CUST003517,13.0,287.37,3692.55,100.0,7,0.0799,,60.0,2,0.3361,Discount,75.5,Credit Card
CUST000911,42.0,111.14,4416.88,128.0,6,0.2882,0.0264,34.0,2,0.6444,,58.5,Wallet
CUST003971,,239.63,5187.98,183.0,3,0.4391,0.7739,19.0,13,0.1282,,,Debit Card
CUST008289,18.0,31.11,534.38,,5,0.0147,0.3626,30.0,4,0.4212,Free Shipping,71.0,Credit Card
CUST016286,42.0,23.3,984.74,118.0,5,0.2677,0.4176,60.0,27,0.9193,No Promotion,,Wallet
CUST002976,12.0,171.49,1916.85,1.0,6,0.2972,0.98,60.0,4,0.8808,Discount,85.5,Debit Card
CUST005244,2.0,41.19,81.74,91.0,2,0.3983,0.7105,0.0,8,0.2092,Discount,42.0,Debit Card
CUST002454,1.0,24.44,24.85,,1,0.3492,0.98,60.0,0,0.0,,69.0,Debit Card
CUST004041,21.0,117.23,2596.3,183.0,7,0.2002,0.5921,13.0,3,0.7268,No Promotion,26.5,Credit Card
CUST018004,11.0,155.77,1667.25,96.0,4,0.0,0.5771,14.0,0,0.9057,Discount,52.0,Credit Card
CUST019384,6.0,22.14,128.02,,5,0.1368,0.6937,41.0,0,0.2988,Cashback,40.5,Credit Card
CUST014772,5.0,26.21,143.99,30.0,4,0.0,0.8274,58.0,1,0.4673,Cashback,89.5,Credit Card
CUST009243,21.0,110.04,2463.25,183.0,5,0.0,0.4564,0.0,23,0.9456,Discount,64.0,Credit Card
CUST006211,35.0,92.79,3282.73,36.0,7,0.3523,0.0064,37.0,23,0.1071,Cashback,59.5,Wallet
CUST013768,,106.91,107.62,134.0,1,0.2724,0.6301,55.0,8,0.797,Discount,51.5,Credit Card
CUST017934,12.0,30.61,346.12,124.0,1,0.0788,0.7883,59.0,0,0.1814,Discount,,Wallet
CUST017834,24.0,176.18,4290.5,1.0,5,0.0,,32.0,19,0.0,,66.5,Debit Card
CUST013915,22.0,69.95,1670.97,103.0,4,0.2712,0.7606,33.0,14,0.4005,Discount,87.5,Credit Card
CUST000194,4.0,328.29,1331.47,58.0,2,0.5849,0.669,58.0,1,0.4532,No Promotion,83.0,Wallet
CUST011386,8.0,46.69,359.18,183.0,2,0.0125,0.8502,60.0,14,0.1175,,81.5,Wallet
CUST007889,22.0,217.89,5092.34,58.0,2,,0.8027,,7,0.1283,Free Shipping,23.0,COD
CUST003423,16.0,74.07,1099.49,,8,0.4381,0.9023,,3,0.7072,Free Shipping,,Wallet
CUST005715,40.0,246.99,9191.92,21.0,4,,0.1585,48.0,12,0.3129,No Promotion,44.5,Debit Card
CUST018295,32.0,181.3,6069.85,183.0,4,0.7547,0.2486,26.0,5,0.0016,No Promotion,19.0,Debit Card
CUST017887,4.0,237.35,867.63,40.0,1,0.1472,0.5876,,0,0.4935,,76.5,Debit Card
CUST003325,9.0,289.81,2373.86,,5,0.0919,0.6222,0.0,9,0.8705,No Promotion,19.5,Credit Card
CUST003646,25.0,30.26,738.19,,4,0.2431,0.7123,,12,0.1194,Discount,0.0,Credit Card
CUST006504,5.0,38.99,190.97,70.0,3,,0.36,44.0,0,0.4651,Free Shipping,18.0,Credit Card
CUST007203,1.0,19.22,20.16,46.0,1,0.7126,0.9207,,0,0.3942,Cashback,0.0,COD
CUST000409,20.0,30.74,644.39,165.0,2,0.3286,0.98,60.0,16,0.97,Cashback,69.5,Credit Card
CUST011588,15.0,22.55,342.93,162.0,7,0.2981,0.3047,,4,0.1957,Cashback,30.5,Wallet
CUST014960,10.0,46.33,483.08,135.0,3,0.0,0.5066,0.0,7,0.0446,Discount,39.5,Credit Card
CUST001660,2.0,194.76,354.45,166.0,2,0.2158,0.4555,12.0,3,0.0,,49.5,Credit Card
CUST000202,10.0,221.36,2132.0,120.0,5,0.0415,0.021,34.0,0,0.5651,Free Shipping,32.5,Debit Card
CUST010324,30.0,117.14,3842.0,102.0,5,0.3282,0.8162,60.0,0,0.7117,Discount,40.5,Wallet
CUST003323,42.0,97.49,4035.5,1.0,7,0.1768,0.9223,22.0,0,0.8706,No Promotion,,COD
CUST012870,42.0,48.0,1904.05,183.0,6,0.2173,,0.0,6,0.0,,46.5,Credit Card
CUST005308,10.0,296.73,3259.32,96.0,3,0.2708,0.98,26.0,0,0.3736,Discount,51.5,COD
CUST007075,13.0,40.22,513.6,1.0,3,0.2314,0.5563,24.0,0,0.0,Cashback,52.0,Debit Card
CUST018029,,370.37,11467.56,171.0,3,0.0454,0.2633,15.0,8,0.0,Cashback,63.0,Wallet
CUST016664,9.0,271.4,2307.67,183.0,5,0.392,0.6992,58.0,4,0.5393,No Promotion,34.5,Debit Card
CUST019191,35.0,229.06,8267.83,183.0,7,0.0,0.98,60.0,12,0.9554,Discount,55.0,Wallet
CUST007740,41.0,41.88,1616.52,1.0,7,0.17,0.63,51.0,20,0.97,,40.0,Credit Card
CUST011721,2.0,35.47,72.5,71.0,2,0.0,0.6123,48.0,6,0.6769,Cashback,54.5,Debit Card
CUST007122,11.0,379.0,4383.64,66.0,3,,0.1898,,0,0.5777,Discount,34.0,Wallet
CUST003200,21.0,380.42,8232.28,,3,,0.279,32.0,12,0.2949,No Promotion,2.5,Wallet
CUST003412,19.0,127.4,2222.3,82.0,4,0.3994,,29.0,7,0.1279,Free Shipping,69.5,Wallet
CUST005113,17.0,75.68,1178.46,126.0,5,0.494,0.8328,31.0,0,0.4864,Discount,64.5,Wallet
CUST006288,7.0,285.36,2134.29,32.0,7,0.0,0.1257,42.0,0,0.0,No Promotion,28.0,COD
CUST015221,1.0,300.89,316.61,61.0,1,0.068,0.387,0.0,2,0.0,,15.5,Credit Card
CUST011553,20.0,120.64,2236.98,104.0,5,0.379,0.0,11.0,21,0.0,Discount,59.5,Debit Card
CUST015276,7.0,28.53,194.74,183.0,6,0.5101,0.2137,,6,0.8536,,61.0,Credit Card
CUST000651,6.0,103.11,637.73,48.0,4,0.2015,0.0796,15.0,12,0.7104,Free Shipping,,Debit Card
CUST003597,7.0,27.75,207.27,19.0,1,0.1468,,12.0,7,0.7281,Cashback,78.0,COD
CUST016554,31.0,113.73,3814.02,108.0,8,0.0517,0.8152,47.0,17,0.5651,No Promotion,98.5,Debit Card
CUST004805,1.0,28.36,29.96,114.0,1,,0.961,50.0,10,0.97,Free Shipping,60.0,Credit Card
CUST002827,20.0,41.76,776.32,56.0,8,0.4593,0.7301,18.0,14,0.0,Cashback,67.0,Wallet
CUST013393,10.0,75.3,793.39,10.0,3,0.4558,0.0834,36.0,17,0.0672,,50.5,Credit Card
CUST006796,28.0,75.69,2271.53,122.0,6,0.4273,0.98,26.0,11,0.4195,Free Shipping,,Debit Card
CUST014286,24.0,20.09,467.83,127.0,4,0.2299,0.4836,52.0,3,0.97,No Promotion,11.5,Wallet
CUST004552,7.0,93.78,655.69,72.0,1,0.3591,0.0,,0,0.4874,No Promotion,52.5,Wallet
CUST007141,7.0,229.62,1500.1,,1,0.3535,0.3471,33.0,13,0.3861,,60.5,Credit Card
CUST001159,11.0,193.47,2044.96,150.0,3,0.1781,0.3805,6.0,14,0.3615,Free Shipping,83.5,Credit Card
CUST009515,22.0,24.49,578.62,99.0,5,0.2242,0.216,,12,0.1981,,45.0,Debit Card
CUST011088,17.0,184.7,2881.7,,5,0.3189,0.0837,51.0,6,0.97,Discount,,Credit Card
CUST000925,14.0,171.77,2530.96,102.0,2,0.0,0.9415,7.0,2,0.8096,Discount,33.5,Credit Card
CUST004131,22.0,93.54,1892.28,113.0,5,0.13,0.2011,36.0,3,0.5743,Cashback,53.0,Wallet
CUST001884,5.0,112.9,541.08,113.0,5,0.3562,0.3291,52.0,0,0.8564,Cashback,80.0,Wallet
CUST011945,17.0,167.88,2901.0,1.0,7,0.1695,0.7519,29.0,9,0.0,No Promotion,40.0,Credit Card
CUST012999,2.0,658.78,1186.68,112.0,2,0.0,0.3966,30.0,0,0.6263,,45.0,COD
CUST011687,,78.21,1457.81,28.0,3,0.1503,0.3242,0.0,11,0.41,,47.5,Credit Card
CUST018383,6.0,72.21,417.33,183.0,6,0.0763,0.2518,46.0,0,0.1615,Free Shipping,28.0,Wallet
CUST015634,7.0,40.27,295.9,123.0,2,0.4323,0.5176,,3,0.5031,No Promotion,82.5,Credit Card
CUST017159,1.0,34.13,35.95,132.0,1,,0.98,,0,0.3793,Cashback,51.0,Credit Card
CUST000500,34.0,20.15,673.64,142.0,8,0.0446,0.0809,60.0,12,0.5938,No Promotion,51.0,Credit Card
CUST017189,2.0,543.61,985.02,1.0,2,0.2479,0.7823,10.0,0,0.1341,Cashback,8.0,COD
CUST013276,11.0,22.92,269.69,150.0,8,0.304,0.3477,48.0,7,0.2581,No Promotion,54.5,Credit Card
CUST014378,2.0,322.37,615.67,38.0,2,,0.5759,0.0,0,0.8288,Discount,60.0,Debit Card
CUST009818,13.0,74.25,897.39,86.0,5,0.219,0.5702,0.0,0,0.8419,Cashback,,Credit Card
CUST018210,2.0,363.85,782.89,37.0,2,,0.9122,30.0,0,0.6248,Discount,72.5,Credit Card
CUST017316,29.0,203.5,5585.82,117.0,8,0.3003,0.2335,0.0,21,0.0717,Discount,82.5,Wallet
CUST010393,1.0,497.79,519.65,149.0,1,0.0184,0.5891,0.0,6,0.0397,Cashback,72.5,COD
CUST007479,13.0,202.56,2503.71,140.0,4,0.0743,0.4719,49.0,12,0.3183,Cashback,73.5,Debit Card
CUST004829,4.0,15.25,63.6,14.0,3,0.3479,0.4162,44.0,2,0.7256,,62.0,Credit Card
CUST011390,16.0,21.46,353.6,1.0,4,0.6155,0.8089,0.0,7,0.3883,Discount,60.0,Wallet
CUST014424,16.0,157.1,2518.2,,2,0.4066,0.1382,20.0,0,0.3291,No Promotion,49.5,Wallet
CUST013429,8.0,13.15,106.34,183.0,4,0.2188,0.396,52.0,0,0.3999,No Promotion,53.5,COD
CUST011769,4.0,41.54,157.09,34.0,4,,0.3869,,4,0.0476,Free Shipping,,Wallet
CUST013628,16.0,42.7,617.88,183.0,2,0.325,0.6446,60.0,0,0.6322,Discount,,Credit Card
CUST007117,1.0,24.11,25.83,183.0,1,0.2073,0.9275,60.0,0,0.6509,No Promotion,66.5,COD
CUST000696,,80.66,314.91,,7,0.1074,0.7225,39.0,1,0.9331,Discount,,Credit Card
CUST011858,9.0,29.44,279.69,158.0,7,0.1665,,,1,0.5925,Cashback,32.5,Credit Card
CUST008116,,73.71,2501.83,68.0,4,0.5807,0.0,0.0,14,0.155,Cashback,62.0,Wallet
CUST001746,20.0,296.25,5891.76,,7,0.3376,0.305,,7,0.5716,Cashback,60.0,COD
CUST016091,26.0,24.18,639.24,128.0,8,0.6069,0.1487,44.0,9,0.0,Discount,50.5,Debit Card
CUST008836,8.0,106.89,887.89,144.0,4,0.3294,0.435,33.0,12,0.5888,Discount,42.0,Wallet
CUST012162,,142.62,3837.45,100.0,4,0.3911,0.5635,,0,0.7482,Cashback,49.0,Credit Card
CUST005964,7.0,210.8,1453.07,,1,0.0,0.2959,39.0,9,0.0,Free Shipping,47.0,Credit Card
CUST009065,16.0,22.9,346.23,183.0,5,0.3776,0.7573,12.0,0,0.3059,No Promotion,86.5,Wallet
CUST010583,5.0,151.79,738.38,78.0,1,,0.451,12.0,5,0.3627,Free Shipping,28.0,Credit Card
CUST014270,38.0,11.68,465.9,,5,0.2727,0.841,0.0,15,0.9621,Cashback,25.5,Wallet
CUST008510,7.0,184.04,1253.08,150.0,1,0.4446,0.5548,,0,0.2592,Cashback,54.0,Wallet
CUST004871,3.0,4669.06,14676.99,155.0,3,,0.3263,32.0,2,0.2712,Cashback,29.5,COD
CUST017869,,65.38,1842.21,39.0,2,0.3879,0.6552,,0,0.7651,Discount,57.0,Debit Card
CUST001964,29.0,54.58,1716.88,96.0,1,0.4857,0.3946,39.0,10,0.5952,Cashback,51.5,Credit Card
CUST006319,24.0,33.17,848.22,180.0,3,0.197,,,0,0.6917,Free Shipping,100.0,Debit Card
CUST013033,12.0,86.17,1107.07,,5,0.0714,0.0,0.0,9,0.0,No Promotion,46.5,Debit Card
CUST009908,12.0,18.27,214.6,105.0,6,0.3056,0.7227,46.0,0,0.97,Cashback,62.5,Credit Card
CUST005307,13.0,89.85,1222.15,1.0,3,0.1024,,0.0,7,0.0,Discount,54.0,Credit Card
CUST002952,14.0,42.2,610.56,182.0,3,0.3594,0.4048,52.0,5,0.8218,Cashback,39.5,COD
CUST012881,14.0,62.08,953.04,183.0,4,0.0982,0.327,0.0,15,0.0,No Promotion,66.5,Debit Card
CUST005569,1.0,19.99,20.3,66.0,1,,0.7278,26.0,0,0.5078,Free Shipping,25.5,Wallet
CUST009795,10.0,102.75,1013.06,84.0,5,0.3864,0.0452,37.0,16,0.5167,No Promotion,92.5,Debit Card
CUST010975,1.0,15.23,16.43,182.0,1,0.1885,0.0,10.0,17,0.0,No Promotion,,Wallet
CUST006348,34.0,15.77,562.92,56.0,4,0.2691,0.2599,,17,0.97,No Promotion,31.5,Credit Card
CUST009674,31.0,321.53,9219.56,74.0,5,0.1818,0.4763,57.0,3,0.5954,Cashback,100.0,Debit Card
CUST012100,26.0,160.42,4251.26,120.0,8,,0.5402,17.0,10,0.3349,,37.5,Debit Card
CUST009525,16.0,42.08,685.7,183.0,4,0.23,0.0797,52.0,0,0.8794,Discount,88.0,Debit Card
CUST016470,5.0,18.77,96.33,133.0,5,0.3785,0.7787,20.0,0,0.91,Discount,67.0,Credit Card
CUST009724,,71.01,346.14,78.0,5,0.0,0.98,60.0,4,0.97,,45.5,COD
CUST007340,12.0,192.67,2359.23,94.0,1,0.5346,,45.0,6,0.1587,No Promotion,91.5,Wallet
CUST009802,34.0,84.0,3067.34,98.0,7,0.6403,0.8229,,2,0.527,No Promotion,53.5,Debit Card
CUST011172,15.0,28.54,415.95,1.0,1,,0.0,8.0,7,0.103,Discount,26.0,Debit Card
CUST017329,8.0,128.51,937.06,42.0,1,0.141,0.8211,58.0,0,0.97,Cashback,100.0,Credit Card
CUST008343,20.0,695.05,13554.11,1.0,2,0.463,0.6839,51.0,2,0.97,Discount,91.0,Credit Card
CUST012938,12.0,180.07,2174.95,176.0,3,0.3842,0.0052,56.0,10,0.551,No Promotion,11.0,Debit Card
CUST000654,6.0,13.46,86.14,183.0,1,,0.7941,60.0,9,0.7219,Cashback,47.5,Debit Card
CUST008146,1.0,24.8,24.89,59.0,1,0.121,0.4473,,5,0.583,Discount,57.5,Wallet
CUST011443,3.0,221.21,655.95,183.0,1,0.4562,0.371,46.0,2,0.5792,Free Shipping,32.5,Wallet
CUST012978,1.0,13.93,15.1,8.0,1,0.0656,0.2961,0.0,0,0.7369,No Promotion,,Credit Card
CUST005955,20.0,62.47,1373.52,148.0,5,0.2081,0.8907,16.0,0,0.0481,Cashback,77.5,Debit Card
CUST001793,13.0,31.02,374.32,105.0,6,0.089,0.9086,57.0,0,0.97,No Promotion,57.5,Credit Card
CUST015358,5.0,195.85,921.57,1.0,2,0.3471,0.3539,60.0,0,0.105,No Promotion,43.5,Debit Card
CUST019944,1.0,359.31,386.25,80.0,1,0.1217,0.5936,42.0,7,0.2717,No Promotion,68.0,Credit Card
CUST002379,1.0,195.38,210.92,127.0,1,,0.5196,60.0,5,0.0404,No Promotion,51.5,COD
CUST000012,31.0,78.94,2395.72,113.0,7,0.133,0.9411,28.0,3,0.5987,Cashback,48.5,COD
CUST014760,6.0,86.49,470.38,15.0,5,0.2569,,60.0,6,0.2847,Discount,,Debit Card
CUST004110,1.0,26.36,27.14,44.0,1,,0.3253,28.0,0,0.4929,No Promotion,49.0,COD
CUST001094,6.0,428.75,2389.53,75.0,6,0.3044,0.2583,0.0,3,0.0,No Promotion,8.0,Credit Card
CUST011236,9.0,47.65,390.78,160.0,2,,,46.0,4,0.7224,No Promotion,40.5,Wallet
CUST018974,23.0,116.51,2596.53,58.0,5,0.2117,0.8254,60.0,2,0.6421,Cashback,22.0,Credit Card
CUST014722,11.0,178.15,1816.83,90.0,3,0.1696,0.9009,49.0,3,0.2728,No Promotion,95.0,Debit Card
CUST009497,7.0,214.2,1481.12,61.0,4,0.0,0.0439,36.0,0,0.113,No Promotion,34.5,Credit Card
CUST019844,1.0,26.72,28.99,183.0,1,0.1173,0.4904,19.0,0,0.0,,,Debit Card
CUST015367,4.0,471.53,1715.25,90.0,2,0.3674,0.9624,8.0,1,0.4556,Cashback,64.0,Credit Card
CUST000224,8.0,173.05,1384.37,183.0,4,0.0992,0.0324,29.0,2,0.0,Free Shipping,22.0,Wallet
CUST000961,2.0,429.58,858.64,1.0,2,0.5264,0.2366,60.0,0,0.2742,Free Shipping,48.0,Debit Card
CUST000564,1.0,544.46,582.09,6.0,1,0.152,0.7884,14.0,9,0.6625,No Promotion,,Wallet
CUST013735,5.0,66.1,346.25,20.0,2,0.4093,0.4204,48.0,0,0.4581,Discount,54.0,Credit Card
CUST007028,2.0,32.02,58.79,64.0,2,0.1992,0.319,8.0,0,0.215,Free Shipping,,COD
CUST017304,19.0,72.3,1492.39,21.0,5,,0.4703,14.0,4,0.7126,No Promotion,59.5,Credit Card
CUST010498,11.0,39.48,446.36,183.0,5,0.2089,0.98,59.0,0,0.8151,No Promotion,56.0,Wallet
CUST001198,1.0,13.27,14.55,68.0,1,0.3051,0.2514,0.0,0,0.5174,No Promotion,18.5,Wallet
CUST001217,30.0,57.18,1861.27,172.0,7,0.0,0.4384,42.0,1,0.1711,Discount,100.0,Credit Card
CUST017059,,19.35,113.3,1.0,1,0.3118,0.5493,2.0,0,0.2962,Cashback,54.5,Credit Card
CUST016164,,140.54,2334.85,17.0,7,0.0,0.5349,11.0,12,0.2669,Discount,40.5,Credit Card
CUST006403,2.0,24.72,48.3,183.0,2,0.2463,0.4319,36.0,8,0.2047,Discount,3.0,Debit Card
CUST004775,14.0,24.55,351.37,70.0,7,0.408,0.241,33.0,2,0.8678,,87.0,Wallet
CUST001007,1.0,683.05,684.42,1.0,1,0.3208,0.8003,17.0,0,0.3344,Cashback,49.5,Credit Card
CUST006347,14.0,33.64,486.18,183.0,2,0.0,0.1689,51.0,21,0.1884,No Promotion,,Credit Card
CUST004567,1.0,23.6,25.46,24.0,1,0.1864,,0.0,0,0.2962,Free Shipping,58.5,Credit Card
CUST012167,13.0,60.46,857.69,141.0,7,0.0333,0.5725,26.0,3,0.0111,Cashback,31.0,Credit Card
CUST009498,3.0,18.51,52.17,26.0,3,,0.4257,,0,0.3167,Discount,72.0,Credit Card
CUST011378,25.0,90.87,2459.16,6.0,6,,0.8833,,9,0.6112,Discount,95.0,Wallet
CUST010621,3.0,81.15,224.3,138.0,3,0.4085,0.6165,30.0,3,0.4783,Cashback,42.5,Debit Card
CUST002114,33.0,101.97,3672.53,59.0,4,0.111,0.3705,35.0,12,0.4637,Cashback,51.5,Wallet
CUST016626,2.0,23.19,44.15,83.0,1,0.5084,0.5238,,2,0.349,Free Shipping,62.0,Debit Card
CUST016058,5.0,95.29,454.13,49.0,3,0.0432,0.2158,21.0,4,0.3901,Cashback,14.0,Credit Card
CUST006326,9.0,139.08,1232.07,86.0,5,0.0622,0.3114,16.0,0,0.7649,Free Shipping,51.5,Credit Card
CUST008731,15.0,38.92,546.63,134.0,8,0.0341,0.398,29.0,12,0.2656,Free Shipping,,Credit Card
CUST014368,42.0,88.06,3940.9,28.0,5,0.1692,,13.0,12,0.2334,,42.5,Credit Card
CUST005371,18.0,240.73,4007.95,80.0,5,0.339,0.8762,0.0,8,0.8683,No Promotion,75.5,Wallet
CUST005767,1.0,526.83,559.67,,1,0.3636,0.583,,4,0.0,,61.0,Wallet
CUST012939,38.0,21.15,869.14,12.0,8,0.2928,0.0,54.0,20,0.3208,Discount,51.5,Debit Card
CUST016397,5.0,12.95,66.5,92.0,1,0.3905,0.2344,0.0,1,0.7539,Cashback,60.5,Wallet
CUST012341,39.0,92.53,3686.05,183.0,7,0.279,0.98,50.0,4,0.7708,,50.5,Debit Card
CUST019877,13.0,245.57,3508.24,2.0,1,0.1593,0.5204,60.0,0,0.6654,Discount,16.0,Wallet
CUST009762,1.0,22.91,25.18,180.0,1,0.1296,0.6317,11.0,0,0.475,Discount,74.0,Wallet
CUST005048,1.0,406.25,424.25,1.0,1,0.0742,0.6982,55.0,9,0.2774,No Promotion,41.0,Credit Card
CUST000283,37.0,341.83,11699.17,154.0,4,,0.5202,,14,0.1929,No Promotion,67.0,COD
CUST012925,,94.13,3693.31,104.0,3,0.1517,0.0,10.0,25,0.0967,,46.0,Wallet
CUST009453,,94.7,140.37,126.0,4,0.4155,,14.0,0,0.8558,Discount,95.0,COD
CUST018305,42.0,79.9,3441.01,132.0,8,0.3541,0.1677,23.0,15,0.4191,Discount,39.0,Wallet
CUST015151,1.0,1154.16,1186.44,92.0,1,0.1418,0.827,28.0,0,0.4903,Cashback,50.5,Debit Card
CUST006221,14.0,80.22,1159.98,173.0,2,0.0386,0.98,45.0,0,0.7397,Cashback,44.5,Credit Card
CUST003273,26.0,75.97,2069.23,,6,,0.0887,0.0,15,0.0379,Free Shipping,58.5,Credit Card
CUST011140,,118.55,164.04,86.0,1,,0.8498,60.0,18,0.6191,No Promotion,50.5,Wallet
CUST015888,9.0,151.12,1369.96,22.0,1,,0.98,39.0,0,0.6097,Discount,68.5,Credit Card
CUST005066,,161.06,1793.97,150.0,3,,0.98,60.0,2,0.4256,Cashback,53.5,Credit Card
CUST019619,1.0,25.24,27.46,166.0,1,0.2991,0.2033,10.0,11,0.0117,Discount,35.5,Wallet
CUST002406,14.0,86.68,1193.86,183.0,4,0.0,0.4636,36.0,0,0.2876,No Promotion,82.0,COD
CUST010402,18.0,40.51,778.0,125.0,4,0.0495,,0.0,0,0.0191,Cashback,58.0,Credit Card
CUST002850,1.0,2145.85,2215.74,1.0,1,,0.4286,9.0,2,0.6408,No Promotion,54.5,Credit Card
CUST016402,1.0,30.84,33.01,98.0,1,0.0504,0.53,60.0,0,0.5163,Free Shipping,82.0,Credit Card
CUST018260,10.0,355.86,3457.97,100.0,1,,0.6831,,11,0.637,Discount,56.5,Credit Card
CUST011245,1.0,29.99,30.99,132.0,1,0.541,0.5041,18.0,0,0.2502,Free Shipping,76.0,Wallet
CUST001090,13.0,36.57,469.37,60.0,4,0.1846,0.6757,14.0,9,0.087,Discount,18.0,Credit Card
CUST008719,27.0,151.5,4201.78,92.0,6,,0.6643,0.0,28,0.0,No Promotion,43.0,Credit Card
CUST008120,2.0,18.36,36.77,41.0,1,0.611,0.3865,59.0,0,0.4687,,,COD
CUST011343,24.0,24.71,629.08,,2,0.5273,0.3604,54.0,0,0.3573,No Promotion,69.5,Debit Card
CUST016795,1.0,11.48,12.57,146.0,1,0.2774,0.117,55.0,0,0.0329,No Promotion,57.5,Wallet
CUST012859,42.0,182.15,8263.1,156.0,5,0.2252,,0.0,24,0.0,Cashback,57.5,Credit Card
CUST017565,5.0,458.37,2487.12,108.0,1,,0.98,60.0,1,0.8514,Discount,9.5,Debit Card
CUST008195,17.0,197.3,3182.4,183.0,5,0.3722,0.98,13.0,14,0.0592,Cashback,0.0,Credit Card
CUST009291,19.0,81.23,1420.12,50.0,5,0.481,0.98,46.0,5,0.97,Cashback,83.5,COD
CUST012853,12.0,40.69,495.31,183.0,7,0.2656,0.3594,,0,0.4714,,87.5,COD
CUST015207,5.0,32.79,149.65,1.0,4,0.0933,0.7169,4.0,3,0.0,No Promotion,29.0,Debit Card
CUST002181,23.0,88.44,1924.18,9.0,1,0.2106,0.8714,19.0,14,0.3341,Discount,17.0,Credit Card
CUST005107,,29.15,187.28,27.0,2,0.3309,,15.0,4,0.6636,No Promotion,1.0,Wallet
CUST019597,1.0,509.71,536.53,24.0,1,0.1206,0.5821,60.0,0,0.4339,No Promotion,30.5,COD
CUST013680,7.0,53.0,348.31,39.0,1,0.0123,,41.0,1,0.4777,No Promotion,35.5,Wallet
CUST015899,20.0,20.65,448.7,,7,0.1728,0.98,12.0,7,0.6599,Discount,69.5,Wallet
CUST012980,5.0,460.3,2154.82,74.0,4,0.0601,0.1885,57.0,0,0.3037,,0.0,COD
CUST015778,41.0,501.48,19136.41,70.0,5,0.1191,0.4572,20.0,19,0.97,Free Shipping,,COD
CUST016112,12.0,69.71,780.02,82.0,6,0.0066,0.4937,12.0,0,0.7016,,70.5,Credit Card
CUST018099,42.0,182.58,8327.17,166.0,8,0.2169,0.3865,42.0,17,0.0,Free Shipping,81.5,Credit Card
CUST013747,1.0,339.45,350.31,5.0,1,0.6439,0.2381,30.0,0,0.4624,No Promotion,87.5,Debit Card
CUST018870,20.0,271.34,4919.98,1.0,5,0.0869,0.5638,25.0,7,0.8533,Cashback,61.5,Wallet
CUST014678,4.0,39.73,166.12,138.0,3,0.0,0.98,29.0,0,0.5016,Free Shipping,88.5,Credit Card
CUST005528,35.0,25.28,809.31,114.0,8,0.3736,0.6092,,7,0.4468,Cashback,80.5,Debit Card
CUST008764,20.0,66.52,1217.4,114.0,6,0.3213,0.5082,0.0,13,0.3349,No Promotion,69.0,Credit Card
CUST016506,6.0,146.36,803.7,58.0,2,,0.4195,24.0,0,0.97,No Promotion,83.5,Debit Card
CUST011768,20.0,21.0,447.65,93.0,7,0.0482,0.8304,23.0,0,0.5073,,56.5,Credit Card
CUST004043,,150.36,1047.46,76.0,3,0.2326,,49.0,2,0.9425,Discount,9.5,Wallet
CUST008890,7.0,161.3,1141.98,106.0,2,0.0038,0.4516,10.0,0,0.1129,No Promotion,57.0,Debit Card
CUST011235,31.0,163.12,4582.18,48.0,8,0.0,0.6434,57.0,0,0.97,Cashback,74.0,Credit Card
